5.214575971201785934e-09,6.054060026679590737e-09,6.088133770487616962e-09,4.811153014370927248e-09,6.375386983754207635e-09,5.609087927005764376e-09,5.602734569031747080e-09,5.300083238328333042e-09,6.186175846713524318e-09,6.442493243469232825e-09,5.604809127432283578e-09,5.659263878821622977e-09,8.549300467724652433e-09,6.777516478309546833e-09,6.514120615423194483e-09,7.454370104308213683e-09,7.108137166893005632e-09,7.711892994776490561e-09,8.283318453696179033e-09,6.500000000000000000e-09
4.853977939821147574e-09,4.373633071996043220e-09,4.457847576303768084e-09,4.927767209130785805e-09,4.534428159923000339e-09,4.094555467518307467e-09,4.645683910594639333e-09,4.536170582910780912e-09,5.496621374136978492e-09,4.879119892846496123e-09,4.708112345961792875e-09,5.392278945835435120e-09,5.702026682319234218e-09,5.883744642881264236e-09,5.997056190760947180e-09,7.065807646268944048e-09,5.841012402270450117e-09,6.311654665558778096e-09,6.848128466548795292e-09,7.538104483618609077e-09
5.514420698927006833e-09,4.754475842247962972e-09,5.122724307350860861e-09,6.162004996523942181e-09,6.248760256557711620e-09,5.461185411876472726e-09,5.883224354596238192e-09,5.772776100075191950e-09,6.267569869408746331e-09,5.496080235314772230e-09,6.673708467611751844e-09,7.658496528471661833e-09,6.701282192988929337e-09,7.934923701504128761e-09,7.991895775080381252e-09,9.519586126789131497e-09,8.379855377706818920e-09,9.295931177310537275e-09,1.110827232739290329e-08,8.200000000000000000e-09
6.088819908096315250e-09,5.315704543011559176e-09,5.787994134169343886e-09,5.330510051012536119e-09,5.437826746663662772e-09,6.085595052542329510e-09,5.765370224076542166e-09,5.660287919892030122e-09,6.438633362362009484e-09,5.991679918720334417e-09,6.828029544138136102e-09,7.523973061521172331e-09,7.020259444262735803e-09,8.562352611085496455e-09,7.347096390611625451e-09,9.110453470142986087e-09,8.144256539069810639e-09,8.929929287478543737e-09,8.722142230063954751e-09,9.387891712395679974e-09
4.882956145491094598e-09,4.792174750630347475e-09,5.299204757264252087e-09,5.242129638529309288e-09,5.355208412325602480e-09,5.488626780543511456e-09,6.020163781891030738e-09,5.268786615544941084e-09,7.359358292381784003e-09,6.716700884529279524e-09,6.669806739967987389e-09,6.349256014002485306e-09,8.297223391319549967e-09,7.899086658752413398e-09,8.154858321770783655e-09,8.405475063272504894e-09,9.525814846441161401e-09,8.504752418666005048e-09,1.046698686002135959e-08,1.115606962049813094e-08
6.421254190236257860e-09,5.122486392697493059e-09,5.889244139487575734e-09,5.484581441005240236e-09,6.157529309949918310e-09,6.181160395186908890e-09,6.025034708900172715e-09,6.587902391218516932e-09,6.312799703211250655e-09,7.020670737034437461e-09,7.270932635522190526e-09,7.105403723877265933e-09,8.108972816653133893e-09,8.974454870416246946e-09,8.869315624779170886e-09,1.062776899794898756e-08,1.037485324520348135e-08,9.934682646049893161e-09,9.409979832093528860e-09,1.221683760809997986e-08
5.347863739675668986e-09,6.566571229335024025e-09,6.352298681660420311e-09,7.827311777611646676e-09,7.484191339555469990e-09,6.937848517369956917e-09,7.790616659226544083e-09,7.553406243770007657e-09,8.779979622373500132e-09,8.548481183842427362e-09,9.096400688779721357e-09,8.834667302093535424e-09,1.023614784502912573e-08,1.040070572175682421e-08,1.196166847424847296e-08,1.130563966768726280e-08,1.348397923638377763e-08,1.207490790374929309e-08,1.600566260664373883e-08,1.529337379195475210e-08
6.156302918574772054e-09,6.377239451290759122e-09,6.348819737775489734e-09,7.046928528149216519e-09,7.565843388558610909e-09,8.253327685431977705e-09,8.402978232067312994e-09,8.890885095366107514e-09,9.076260488568081038e-09,9.412163144215759308e-09,1.106490757274823079e-08,1.112900390490325653e-08,1.096507252650707473e-08,1.240740379605772457e-08,1.244111582292072401e-08,1.301410916105615313e-08,1.599994243768567291e-08,1.692961169096319444e-08,1.893463697349145267e-08,2.026991891174866575e-08
7.248840147241586345e-09,8.771039601577634242e-09,1.113043939023157485e-08,1.133843155307793056e-08,1.109830675531745499e-08,1.217285966447922915e-08,1.227916279766581965e-08,1.209520513913956705e-08,1.247112918801019516e-08,1.269250367279183814e-08,1.671951416402741814e-08,1.561428371767334525e-08,1.729297794930606179e-08,1.742313038126177348e-08,1.980454806570163174e-08,2.257629881163439698e-08,1.845806606053375893e-08,2.515212554818272256e-08,2.168649200784081303e-08,2.678859109678136038e-08
6.935433794466071413e-09,8.237094213876086951e-09,8.134583755945842281e-09,9.093720733277635400e-09,9.829875152712467586e-09,1.026657259253068609e-08,1.132813430254035145e-08,1.122185050689033823e-08,1.240432251436360091e-08,1.358311752796574666e-08,1.356205826394789681e-08,1.489508621500589314e-08,1.845636376037290703e-08,1.657097974284322270e-08,1.700127835941843369e-08,2.225122031452412782e-08,2.116389740164150734e-08,2.074425705547794112e-08,2.116727526514664261e-08,2.429098178116897172e-08
