-3.03021112011371,-2.47745406985873,-2.04504274872423,-2.54814383698376,-2.58021863412966,-0.381214666477833,-2.29185337711246,-2.99181968209036,-1.62062165763042,1.08674952111154,-2.20601598564105
-3.08756187576665,-2.09966817903482,-3.05526434253156,-1.6048585083333,-1.23091496789959,-2.24145064787364,-2.80148237313307,-3.02264792806254,-3.07044578231922,-2.95720952018384,-2.47408073864122
-3.1353793794315,-1.99239020998738,-2.69342341832851,-3.13179795302044,-3.14846668975885,-3.14909953114385,-3.09365441802182,-2.73852631101254,-1.86389542707084,-0.458876426731971,0.897602470414414
-3.19026745464271,-2.32753301881741,-1.70804902169095,-1.36894697884204,-1.08438638908631,-2.20249959451847,-3.17800825969808,-2.11402783335222,0.381044648558073,-2.57621290136098,-3.05867190444348
-3.24660620072621,-2.83989764772334,-2.6359502740563,-3.09408450991948,-2.97195061718296,-0.63238868672467,-3.07835722875142,-1.19227692839354,-2.61232104923892,-1.9055202429113,-1.25162524494519
-3.29336798473427,-3.21641015107082,-3.29792978221536,-2.25001676895707,-2.28757126695789,-2.44759889078859,-2.7873305593757,-0.235309250629846,-3.13106346181565,-1.74142939871226,-1.42226839812346
-3.33016801763952,-3.32974842853033,-2.57028513818699,-2.47772212517507,-2.12362758370669,-3.32141388079218,-2.28664429373091,-0.183398793904447,-1.05602032993572,-2.81871511530311,-3.15412278653296
-3.36496759822939,-3.17095344411354,-1.96970171764757,-3.11094208193002,-3.19165874849678,-2.38048295852602,-1.61676362981786,-1.19034486460561,-0.908676705843835,-0.494154702361859,0.547162507067366
-3.40271086660208,-2.80975298026863,-3.09031808259908,-1.71485437988506,-1.2822216907786,-0.914229955446133,-0.94680404453445,-2.21001641647227,-3.19232810678684,-3.28022786535314,-2.81115159082428
-3.44033209492568,-2.44084851719096,-3.35778086850215,-3.42744642066087,-3.38874040876998,-2.6278546200278,-0.645184596942828,-2.92657027986864,-2.88531512906974,0.295252381166767,-2.53255021760946
-3.47206662766215,-2.37815502452641,-2.39528389065788,-1.91926755023514,-1.87040955371205,-3.42967022452971,-0.984958304856876,-3.33245853318293,-0.322808164480919,-3.34798946183968,-0.287511658210348
-3.49711031347639,-2.72205130477102,-2.33532577668123,-3.13953960510405,-2.91315879179234,-2.47945581329349,-1.69695670395005,-3.43207670187275,-2.08960577635845,-0.657851618224819,-3.36635444225295
-3.51970191280142,-3.19206986184297,-3.40831423842802,-2.84825488870292,-2.96045076239735,-1.15949414019256,-2.41503967564535,-3.24828470634879,-3.4420998532897,-3.0338589132668,-1.14924926083094
-3.54355649133333,-3.50955671965146,-3.30144235385762,-2.37900316144639,-1.973726121177,-2.80222392695037,-2.97897554439527,-2.79464351203694,-2.37902121939378,-1.99300760109239,-2.16067264940164
-3.56856574107717,-3.5666544777274,-2.26700579535232,-3.48401373407651,-3.52178002500748,-3.52589175436533,-3.34542788191593,-2.0674703205679,-0.440431240730759,-2.3220386931597,-3.23018152059214
-3.59295691491175,-3.37016780481698,-2.77084292482435,-1.87483732450554,-1.6006785005581,-2.53958445183788,-3.52170027341862,-1.20986931091078,-2.88184707125745,-2.92313259020899,0.0734359833803638
-3.61680260847982,-3.01067643742706,-3.61283821912101,-3.54765514732389,-3.4291739650828,-1.34349395599732,-3.52083819447707,-0.771258472388484,-3.44656336031778,-1.25425005946014,-3.20507487607476
-3.64204094023185,-2.68880649020077,-3.15480518266297,-2.46301875946621,-2.50655039670429,-2.94979500570885,-3.33576527171365,-1.22724755248454,-1.69354740143537,-3.42781053759864,-2.39942462007689
-3.66959847436259,-2.66798363718988,-2.30888092137437,-3.04424163504282,-2.73548232035527,-3.60468011612737,-2.9609984556213,-2.11525943019475,-1.3004149602254,-0.39359665016912,-1.22471173843281
-3.69797238288093,-2.98876864149351,-3.17171574041122,-3.3059998299665,-3.39565682313529,-2.59182507389296,-2.42536039990914,-2.88713504881385,-3.37576190303374,-3.5509996310725,-3.51990899504926
-3.72498190325284,-3.40651634816478,-3.69836194101539,-2.27922987129465,-1.88314944735324,-1.52324275375865,-1.81685256916537,-3.3854991904656,-3.22345020419435,-0.888708506089623,-0.957988648103603
-3.74984021717626,-3.69265575098243,-2.98454659250018,-3.7001232753339,-3.68572578085289,-3.08048567014596,-1.34762193596674,-3.6172382874827,-1.05411100216057,-3.30687231810278,-2.71433189319403
-3.77304644943512,-3.74517851213315,-2.48336740556424,-2.20900093791222,-2.08108926795956,-3.65905440651993,-1.32633276331725,-3.58774301633543,-2.22728983564476,-2.05833350052345,-3.17313127031882
-3.79496372442508,-3.55064910428259,-3.48366842224586,-3.51681859804048,-3.35304283315538,-2.62673938472683,-1.7887318932498,-3.28884462632069,-3.63203522920535,-2.68867326261707,-0.477019594657423
-3.8156076280364,-3.18131861339822,-3.7048986403906,-2.99319721762173,-3.03970760639611,-1.70489535881375,-2.43188450513952,-2.73913141001975,-2.79118078567508,-2.98305563040113,-3.46302132155635
-3.83539750590402,-2.8452931505085,-2.79651978245499,-2.84591059553247,-2.54846812229017,-3.20739772129325,-3.00622348952506,-2.00065558154817,-0.912320085364511,-1.7344387142084,-2.17014817731293
-3.85516735465629,-2.83100202588132,-2.7478709615976,-3.65626488339824,-3.67291004373877,-3.70481146617777,-3.4218877526405,-1.32640024498738,-2.96463397224532,-3.51850056409532,-1.90364153454399
-3.87517855438392,-3.17024764636543,-3.7353308504044,-2.25573850624145,-1.98042877355286,-2.64357658244218,-3.66825868180082,-1.29099768737266,-3.66538651595548,-0.855644119908427,-3.54110296046241
-3.89472476778893,-3.59071826656036,-3.61602278050779,-3.79830984941001,-3.72550633882629,-1.85544639328094,-3.74493446148377,-1.93839367958679,-2.18110056605745,-3.6867344942262,-0.886439985958082
-3.91295384341445,-3.86135319451765,-2.64891763048963,-2.62781483118637,-2.54974033960075,-3.32048906319769,-3.64531700618091,-2.71387458967407,-1.46609157099209,-1.04597915188776,-3.04188443777552
-3.92972428186186,-3.89037732878084,-3.10009616946668,-3.38690858768297,-3.20816898743678,-3.74842168484982,-3.37243078720974,-3.32356143123608,-3.47519837327751,-3.50381591262141,-3.00416910879688
-3.94525008281052,-3.67613260956706,-3.88761150578861,-3.42595637696205,-3.43535982973152,-2.65568133979813,-2.94562954551373,-3.68115367835949,-3.47741276164315,-2.05418174663915,-1.04848967014523
-3.96011245594158,-3.30010133404388,-3.45788557079735,-2.65728315109221,-2.37250292864825,-1.98370561289697,-2.41059659294136,-3.77839683542019,-1.53514711431109,-2.97455420967196,-3.49590691206305
-3.97497055701986,-2.97123355332123,-2.64186738710884,-3.87175743225591,-3.8583309192135,-3.42243997872297,-1.893095503725,-3.62859007664001,-2.28855488252519,-2.96140594825365,-1.97342994655663
-3.98855245072356,-2.9701166358842,-3.42997553787589,-2.42618202188593,-2.21000803306554,-3.78997870502284,-1.64370253731914,-3.22701178267363,-3.75891522022959,-2.1285634671619,-2.23619199384318
-4.00052749967748,-3.31822957891427,-3.95308296703399,-3.77305400238294,-3.67841244427936,-2.67073258979144,-1.84979390226815,-2.59112243568107,-3.07653606917937,-3.5265684740094,-3.36003294847251
-4.01336563454355,-3.73745627504805,-3.2686218629098,-3.07952768963917,-3.02732533355937,-2.08848432106218,-2.37059168588388,-1.86807156807582,-1.19971931358626,-1.22727547180674,-1.08215836295066
-4.02929683885766,-3.99510866114019,-2.76010187031828,-3.18641934035887,-2.98521264898831,-3.5086565075631,-2.9386816921538,-1.45785774486926,-3.03103009428878,-3.7496466498741,-3.01136088575939
-4.04555292112505,-4.00469589097049,-3.71678110327636,-3.7563911554274,-3.74430420470333,-3.82921562792399,-3.40801832412475,-1.76965328668495,-3.81228081836943,-1.07061862532354,-2.72511598298396
-4.05697232349234,-3.77422993799035,-3.9367101050801,-2.56043843001903,-2.29462257704598,-2.69368439905623,-3.73339033638445,-2.52093420404089,-2.45416230945774,-3.64007537013237,-1.40729332779815
-4.0654847040361,-3.39453839445096,-3.06159635721788,-3.96915037152951,-3.92449349219535,-2.18418947015349,-3.89906941599209,-3.22269018443335,-1.55277926498427,-1.86345259121791,-3.24016221800564
-4.07745564768767,-3.08127306074294,-3.00053012757339,-2.74958897620887,-2.58206080120945,-3.58302763874604,-3.89731568237199,-3.69915268088009,-3.55993975029118,-3.20163421032286,-1.7720225285134
-4.09407528042653,-3.09968615407448,-3.93505985562447,-3.64712720071852,-3.54303979058096,-3.86636723557012,-3.73056766583428,-3.9200184157455,-3.62717876606132,-2.76234713310291,-2.32878869427352
-4.11034810152047,-3.4500794173702,-3.83424409910942,-3.49185531813514,-3.43138062599516,-2.71419909020517,-3.40588680941831,-3.87419749496111,-1.68074786946699,-2.442553229144,-2.9575531022953
-4.12311241816182,-3.85836543389096,-2.91399741458284,-2.96317443374332,-2.76673003074488,-2.2743945121644,-2.93814939170633,-3.56210360816371,-2.32636299451914,-3.37633430792518,-1.27181773085923
-4.13254930094862,-4.10124469002875,-3.30245900318705,-3.98705486629328,-3.95849175208094,-3.65714612518689,-2.38894544467397,-2.99766228848093,-3.83449245573766,-1.53204511116226,-2.92412986476168
-4.14351042185288,-4.0958412874241,-4.07204490173045,-2.60086691325837,-2.34783781957214,-3.90129202102493,-1.93065607246695,-2.24432759169061,-3.15971129159002,-3.65133908887831,-2.22357374551357
-4.15905070203118,-3.85313370249865,-3.67407148698868,-3.97350631962853,-3.92062388805632,-2.71871855098165,-1.82481846321293,-1.60893902155469,-1.19329303186508,-1.11537562998461,-1.86477974079153
-4.17490392193724,-3.4713378861837,-2.86794284149272,-3.1191078235118,-2.98577255260339,-2.34073425821929,-2.15360605661501,-1.66352239056506,-3.05284639280322,-3.59119223509294,-2.99620345918473
-4.18565842304117,-3.17405367873908,-3.61413401438472,-3.46516994316605,-3.32712714276147,-3.73346918995075,-2.70370295428591,-2.35686241298564,-3.82396784159854,-1.66655772658737,-1.41888230719133
-4.19189145481491,-3.21558474632178,-4.13365341601424,-3.8154301181618,-3.78521281035932,-3.9458149892303,-3.25023091856152,-3.13081633429775,-2.41616959979282,-3.20619451982725,-2.62351472677379
-4.20070052018669,-3.57129546989953,-3.46104071431437,-2.79545950784657,-2.52995286863691,-2.72257344990892,-3.68436551737368,-3.70440503060866,-1.51107674509923,-2.50074936090665,-2.56401262684405
-4.21584735930416,-3.96739632429237,-2.97018432445147,-4.11500519103772,-4.09291509348323,-2.37423266036647,-3.96598406019871,-4.0110118376763,-3.48823368232133,-2.51857533767641,-1.43795908379963
-4.23109174835306,-4.1939398377229,-3.89544916380099,-2.7880869663016,-2.57389441141106,-3.79527671174876,-4.08459021583679,-4.04952811907143,-3.52264859374551,-3.11171233412793,-2.96284702278847
-4.24041546322675,-4.17200454975809,-4.09975408069792,-3.89366548665621,-3.80277096476586,-3.99809830000901,-4.04015880762565,-3.82146007342361,-1.60031201563453,-1.69470116096152,-1.81248340330291
-4.24690616015612,-3.91306375046376,-3.24225043035694,-3.48073345921043,-3.43279105857521,-2.74574536497313,-3.83097578762236,-3.31964282276689,-2.16749236657536,-3.38120784931893,-2.14296118364128
-4.25759070835872,-3.52523161145631,-3.19722417388413,-3.25117088627642,-3.02480085114431,-2.39777174217803,-3.45676520949557,-2.57077647689822,-3.60544018953737,-1.28660500814858,-2.83477050887236
-4.27171951612949,-3.24797249753138,-4.10114388758283,-4.05717124954089,-4.06384246772622,-3.8419946954647,-2.93704553936689,-1.78172275506909,-2.97683773228198,-3.30654595969127,-1.33969112963207
-4.28325553931907,-3.32396218875071,-3.98133430622515,-2.72654825315334,-2.41973505551537,-4.04608550823782,-2.35037545536763,-1.54656335859434,-1.1040665557924,-1.71311306893178,-2.70796048801302
-4.29025537064882,-3.69091362334612,-3.07298623702079,-4.16260034731271,-4.11117616878148,-2.77654045518604,-1.90097594326991,-2.15961355266578,-2.64486751899486,-2.89055596515377,-2.33741235628068
-4.29633758558923,-4.07363736978621,-3.4942014721158,-3.06228753977471,-2.97162133977835,-2.42061970956673,-1.86630306592005,-3.01770796976381,-3.45915107474808,-2.44374512983077,-1.63633035674118
-4.30544614722317,-4.27720514739936,-4.2293348582298,-3.7595201222719,-3.55069599229101,-3.88469129595873,-2.27754308611903,-3.68978017246805,-2.27759624297482,-2.1771064993774,-2.87908582384809
-4.31752486817347,-4.23232209155543,-3.79032469998294,-3.79052449701973,-3.852559065901,-4.09336524967012,-2.87506883246078,-4.08060020516861,-1.12738580332847,-2.98346044107556,-1.65670540971426
-4.32953529899623,-3.95717720937253,-3.03509487006383,-3.05969258521165,-2.67807339243827,-2.81146619966332,-3.43339401964226,-4.18405753151149,-2.86124446649271,-1.39842595116265,-2.2491283071892
-4.339412018144,-3.56563770402938,-3.80827493285857,-4.21443662036618,-4.23295165109404,-2.42656486534505,-3.86003389591346,-4.00262819738539,-3.1128334689116,-3.20161479058237,-2.65523902620486
-4.34810815954521,-3.30808001012806,-4.26332730657175,-2.79483467731622,-2.59411559254062,-3.9147179030237,-4.12912367533388,-3.53746666588953,-1.59675553964085,-1.16621258151046,-1.27710846579236
-4.35792526057078,-3.42219113290997,-3.56386460326778,-4.13501685977618,-3.97567567072897,-4.14316472182475,-4.23578445947993,-2.80603003168208,-1.38987228368096,-3.09023947754283,-2.69675411609938
-4.36939944020508,-3.80896384379288,-3.15687645203264,-3.37468756047901,-3.4791264622942,-2.86917038854376,-4.18064513994124,-1.96182538539086,-2.87269558192492,-1.68492765196311,-2.06801697701948
-4.38032599778693,-4.17962676993421,-4.06876631606419,-3.58400994180163,-3.18490716439951,-2.44110006973942,-3.96130791030989,-1.5671888002109,-2.69466250335994,-2.67862897154459,-1.66219188956874
-4.38877210868895,-4.35432470632373,-4.20926061226892,-4.04281894898659,-4.15941328438021,-3.93028592245428,-3.5778217393335,-2.08027890718365,-1.08268424073287,-2.35800231254672,-2.79067943194502
-4.39584334675023,-4.27952312408523,-3.33892291412286,-2.92746263341233,-2.51352649350469,-4.18102827076189,-3.05341921911517,-2.94990636089156,-1.62882479843158,-2.05601578781135,-1.3842488123626
-4.40382321458874,-3.98438979984852,-3.38867551088861,-4.29975687821517,-4.23655670945111,-2.93659593578637,-2.46815576881939,-3.66670458407423,-2.80089419406396,-2.81737236189483,-2.33540317176135
-4.41284822918314,-3.59744380430834,-4.26262249489731,-2.98353994474918,-3.0255446055962,-2.47663406953979,-2.02044781157724,-4.09803559802649,-2.27645299919815,-1.44038817027219,-2.45901835734539
-4.42177373989816,-3.3731214920726,-4.06429252588234,-4.04527580481468,-3.70065118173944,-3.94790767035072,-1.98529781256175,-4.23813407758118,-0.730080039314543,-3.01101017403473,-1.32171187634228
-4.4302274745838,-3.51975137089771,-3.17555305263117,-3.68528562206035,-3.920627804772,-4.2087608085791,-2.38927497567169,-4.09932494529427,-1.87753824729171,-1.24149960485117,-2.7062378657233
-4.4380999282436,-3.91353277546203,-3.696806122576,-3.38759744392734,-2.82826545477949,-2.99006506430253,-2.97508247759152,-3.68182937407329,-2.72593032655787,-2.94050871834452,-1.8011714531647
-4.44510752518415,-4.27167645930711,-4.36220464084855,-4.23796679916762,-4.32096581308403,-2.51340379857031,-3.52415835602888,-3.00071401250357,-1.81391404555147,-1.60589668860022,-1.95364150339055
-4.45166497081994,-4.42316710901416,-3.84912742761352,-2.88255547897679,-2.67655796206705,-3.96883856616265,-3.94049856587068,-2.190970682194,-0.624961675066775,-2.63268832207775,-2.60676351296878
-4.45895881198103,-4.32052631021282,-3.17076519107099,-4.3219039809136,-4.09320223504715,-4.23919658876143,-4.20148958427274,-1.72255640445104,-2.15232847006647,-2.16519539253258,-1.38245363850422
-4.46744643233774,-4.00441882315535,-3.99720610420792,-3.24203735633882,-3.52717274734128,-3.03746661589346,-4.30728134006948,-2.08570868207154,-2.60004627438422,-2.13274844925256,-2.48307407599902
-4.47584976716699,-3.62227425462271,-4.36747325131401,-3.90407151003837,-3.33799518350646,-2.54985746312787,-4.25189786944965,-2.88856783592481,-1.30653399425798,-2.61033588459797,-2.11997947823405
-4.48178958491381,-3.43658448460154,-3.6086853795653,-3.9612624493362,-4.22158640185022,-3.9862561694738,-4.03225089463273,-3.59629166664888,-0.86094334862134,-1.58262024885656,-1.6462654192726
-4.48412301341316,-3.61942409134834,-3.32033795456622,-3.20035900210022,-2.64518466951987,-4.26381401792264,-3.65905888063275,-4.05034833393457,-2.39341741413277,-2.84045817417339,-2.62646562221751
-4.48620020095443,-4.01489748193016,-4.24093859078219,-4.36978118473791,-4.33414355228957,-3.07897609147972,-3.15629187420326,-4.23736805405269,-2.35551090843578,-1.2979124309065,-1.55737450216463
-4.49249363416726,-4.35270830957444,-4.28030391273786,-2.9493492271867,-3.06730773194461,-2.59562765013387,-2.59939594586148,-4.15733949034962,-0.876145488594869,-2.82621003686154,-2.12088352686667
-4.50341165971767,-4.47877740890785,-3.38616271338528,-4.28091810396993,-3.84171129604543,-4.01398629369445,-2.19279741393964,-3.81622859714755,-1.36906142243634,-1.4925605704844,-2.42894219140275
-4.51424612992605,-4.35311287714029,-3.58535268156457,-3.53078426472816,-3.95759713257435,-4.28343024396285,-2.19260449621508,-3.23361166299562,-2.48979485930645,-2.5912367253165,-1.24676298361539
-4.52018324957555,-4.02199426784489,-4.40129111905083,-3.7253409101176,-2.97462038167493,-3.09998715835777,-2.60135503771496,-2.48519936196806,-1.99284018443845,-1.92932643613835,-2.48638512512469
-4.5222869257576,-3.64455201199851,-4.10245472467842,-4.18626987785943,-4.39467484852252,-2.63011413870061,-3.16637501915536,-1.88950995259904,-0.830665763070376,-2.23003502771512,-1.902922840056
-4.52559102156629,-3.49444983202342,-3.27218272399654,-3.07186736037134,-2.73691621094185,-4.05382934904731,-3.68433768066738,-1.98512231175124,-1.82184814064166,-2.28619124848331,-1.52886776941636
-4.53272365254302,-3.71705176504333,-3.8845120665567,-4.43263476323994,-4.21201972323261,-4.31414440314917,-4.07794791728755,-2.6742903455484,-2.40603751806697,-1.87889542239267,-2.56039274293545
