6.199999999999999956e-01
7.500000000000000000e-01
8.699999999999999956e-01
1.000000000000000000e+00
1.080000000000000071e+00
1.250000000000000000e+00
1.370000000000000107e+00
1.500000000000000000e+00
1.620000000000000107e+00
1.750000000000000000e+00
