2.908982430033686466e-11,1.150423184921718874e-10,4.335776228899516665e-11,1.589027636523202798e-10,1.004870326999694878e-10,2.653312659334396166e-10,1.484668899648598490e-10,1.160385750124420554e-10,8.520728292050606675e-11,1.401952482017247570e-10,2.849352759499987290e-10,6.588616625950523583e-11,6.491987446369348781e-11,1.334164435680519246e-11,2.201655154598613969e-10,1.752357964864318410e-10,6.137373647115081009e-12
1.726890553651947127e-10,5.125701462873306861e-10,1.401255762154087824e-10,3.135595576217790749e-10,1.102506151947924589e-10,1.734830151689491525e-10,3.020707326775116442e-10,2.708324523549622554e-10,2.570109451755932242e-10,4.135225012454075822e-10,1.577383513090877465e-10,1.025262596134140063e-10,3.782624741751946446e-10,3.234753993840270689e-10,4.595096594470199207e-10,3.412452461790115457e-10,4.831715067739315075e-10
7.340670865704717424e-10,5.142463252407303665e-10,1.269858283799570792e-10,3.501287088973129278e-10,7.010453007340108396e-10,6.538736480492361412e-10,5.201534748464804266e-10,7.912929145806236666e-11,2.297989121610733291e-10,3.542218646516248489e-11,6.426589077411293264e-10,1.278462269319313878e-10,1.717882991158796246e-11,1.184688403753950685e-10,1.160832797603650347e-10,6.144820200332367731e-10,7.826149535817583564e-11
5.669878925584267586e-10,4.315115295845596356e-10,1.691233400965610538e-10,1.614290728209543845e-10,6.030115395035060378e-10,1.816888522395985040e-10,3.821036609743631050e-10,1.809791175212055531e-10,3.239706709941034946e-10,2.695438314505677890e-10,0.000000000000000000e+00,1.080002081856948412e-10,7.829184173598400906e-10,4.755828404304879117e-10,3.308472665555503825e-10,2.866616826329584467e-10,3.660176664720878244e-10
3.677443241622788805e-10,3.858220482508570335e-11,7.736762583969649670e-10,2.309920632371401742e-10,1.511497506612461790e-10,5.322877226863352203e-10,1.908023924945949283e-10,4.834013210090663512e-10,8.341457413225333598e-11,1.145372883058759381e-09,9.049750385745447682e-11,7.224834060860701953e-10,7.980992481473173978e-10,1.930021078533540940e-10,5.789146731631815097e-10,9.400225675201130394e-10,7.047300245286478919e-10
1.307577168533941173e-10,2.081575576588062283e-10,3.403049676285727202e-10,7.268322228366974440e-10,1.182848137117495896e-09,3.073466959819522466e-10,4.085794606448447486e-10,6.385467704892297866e-10,3.530388648689619899e-10,2.699771909284153972e-10,1.777001332171923580e-10,3.012356487814839049e-10,3.741214365729792973e-10,1.221021648799885729e-09,5.316054008121724227e-10,6.179093907828314908e-10,3.824976073307288251e-10
8.507368976203459740e-10,1.725687554657939754e-09,1.610769841577905874e-09,4.830364699032437640e-10,6.214966244917656876e-10,1.541275919999748019e-09,2.158883259523701068e-10,7.752862019814990042e-10,8.885872264875769779e-10,1.400332291591307086e-10,6.697196648448141921e-10,9.698954038605349601e-10,1.615516124698610980e-09,9.473637333301418724e-10,1.031742093154210282e-09,1.059053511533327641e-09,8.505494335466747504e-11
4.386139914588081681e-10,4.760231623136713127e-10,7.560308355432771525e-10,3.159456040386074149e-10,1.343834240707861224e-09,6.269623330649185255e-10,7.958633618567984350e-10,8.532090320082991062e-10,1.130250995286988336e-09,5.521809376154658717e-10,4.301098397734396631e-10,8.846780274070261826e-10,1.415897476777623402e-10,1.081701806911870381e-09,5.931853849822380676e-10,2.231873455988633501e-10,9.916801157492541010e-11
3.871691148166560946e-10,1.449931974067915707e-09,1.072714748581754560e-09,3.961190300601702489e-10,1.152347052237655644e-09,2.099859603237617283e-09,6.389143383856438320e-10,1.163827822052790458e-09,3.357389570294093284e-10,1.475160693015843721e-09,7.426897438669546197e-10,6.376751835835712499e-10,1.304492216917720801e-09,1.002897604573254733e-09,1.581909742165198658e-09,2.742626951065579782e-10,9.596698191774899391e-10
1.308711330570808857e-09,9.082051067472887845e-10,1.633596772122695439e-10,1.560237040572966947e-09,1.611133931545186340e-09,1.415876570649373278e-09,1.586981088448718228e-09,8.505713054847499791e-10,1.712166291255952691e-09,5.146845151083889674e-10,2.925856992469097421e-09,8.811315924417255107e-11,1.263283557897834771e-09,5.693701949541272614e-10,1.618164847656275157e-09,3.795790589122714495e-10,3.423090920114308583e-10
