6.248733600000000443e-01
6.873607000000000466e-01
7.498480400000000490e-01
8.123353700000000011e-01
8.748227100000000034e-01
9.373100500000000057e-01
9.997973799999999578e-01
1.062284720000000071e+00
1.124772050000000023e+00
1.187259389999999915e+00
1.249746730000000028e+00
1.312234059999999980e+00
1.374721400000000093e+00
1.437208739999999985e+00
1.499696069999999937e+00
