2.050995829955349240e-10,2.312931907822460193e-10,9.879098853383635371e-11,2.095539552576287151e-10,8.285963613921101574e-12,1.178695668014171393e-10,3.605721677244520626e-10,4.511615901462914113e-10,8.694761155092093012e-11,1.897285234695907770e-10,1.794043333049875237e-10,1.055455250088537746e-10,4.241931909278530982e-11,2.789445048198667177e-10,3.776761812123609612e-10,1.488223646789698064e-10,5.233939022028232696e-11
1.964980622181147830e-10,1.813398177137951485e-10,1.267569824829513520e-10,5.497816960457777620e-11,1.578980187932200131e-10,8.038640891711700144e-11,6.642289430429679815e-11,1.507275502406917741e-10,6.735085322167325020e-11,2.179893526341031277e-11,1.009205495790292714e-10,8.584376616015289446e-11,1.728520062268090054e-10,8.480635115026017645e-13,7.987288609206799701e-11,1.267011163985996422e-11,1.527168004066144124e-10
5.656370793255672239e-10,3.405802559511485297e-11,2.120796782738150205e-10,2.544356273165521894e-10,1.307551870372787456e-10,1.985232553392887318e-10,2.356387625255236334e-10,5.674159163232381288e-10,2.131381456397238133e-10,3.231706369474218733e-10,2.913706737360121955e-10,3.153547434073916278e-10,3.283622585076774372e-10,7.547227658967028351e-10,2.892707067987789594e-10,3.111501851717430158e-10,2.310674695563576630e-10
4.891970219330955394e-10,3.667776316996339583e-11,3.659233400200941854e-10,3.263452650688425876e-10,2.235606281628536925e-10,1.432243852862617634e-10,4.331902919071497189e-10,3.037069936328432064e-10,7.840822291470929877e-10,4.450652618821531414e-11,4.439190097933278261e-10,7.074670852086920898e-11,4.357604776614390247e-12,2.948222949949057140e-10,1.322330748401040648e-10,2.447771046219478895e-10,2.358290996564504613e-10
2.294556969066722804e-10,1.529099149382781103e-10,3.926262188492041348e-10,5.372992239344389181e-10,5.398483919881904502e-10,1.770037939314332563e-10,2.378460126825822648e-10,1.762994405525212495e-10,5.092833471650185235e-10,5.737676924993296563e-10,2.566016393586900646e-10,2.271998015729827914e-11,1.133677930608644059e-10,1.261428790680402886e-10,1.562693763077493888e-10,3.635965146616300361e-10,3.553770999535416832e-10
4.064124288423827201e-10,9.503242588908769803e-10,7.681383795088020754e-10,2.037889189451416187e-10,2.089491322112759156e-10,9.893024047064783949e-11,8.414445611513946354e-11,1.566731448835548511e-10,8.115373509943762047e-10,1.780236232095285202e-10,1.114842640955444709e-10,1.780899397711926078e-10,4.050620692458894864e-10,1.134198983367374599e-10,1.531425371359137732e-10,4.334328720379005108e-11,4.617727333990144465e-10
4.695415209771062326e-10,6.218997010651347810e-11,9.027957881011495823e-11,2.319316727318415359e-10,4.380052256339532357e-11,2.474863361383496550e-11,6.727633194699906293e-11,8.577955856592671400e-10,5.359411660705295297e-10,4.003864868427449985e-10,8.782063145211812642e-10,6.084742489559148249e-10,2.170889709825312676e-10,2.341123110825600207e-11,7.722040982811651592e-10,6.309523119041732132e-10,6.082245886289600976e-11
8.869358165203949921e-10,6.316404615577854942e-10,4.975851605254163187e-10,4.324996875549636797e-10,7.988410028546232610e-10,9.598460929064447993e-11,2.552925851126288516e-10,3.388433011158119958e-11,8.376868970946298143e-10,8.820614340797440267e-10,5.295753716404367747e-10,5.470261717780694164e-10,1.190488318130553879e-09,1.327092341441385892e-09,1.181337047838696656e-09,2.806038965393968446e-10,3.233119979338925745e-10
6.411373429491528909e-10,8.507046056091650735e-10,3.203545854612620574e-10,4.689111050254095901e-10,1.282583133878278246e-10,1.702342554644979504e-09,4.428626172407666479e-10,1.058559833569072978e-09,1.938686196030891219e-10,9.193271665929017621e-10,3.032461177701938790e-10,4.428630080609622685e-10,1.634560982464958946e-09,1.935245107787179617e-09,2.853432756251510317e-10,2.635488152890132866e-09,1.878210036222673987e-09
5.109682142805948217e-11,6.920614176621087303e-10,2.061771683844149216e-10,1.994315520620867390e-09,7.211164403968686952e-10,1.101569451251063716e-09,2.557635956393169168e-09,6.967865651643468610e-10,1.435548212531196620e-09,9.251187270860542894e-11,3.398558058931273901e-09,4.914192826696271402e-10,9.574636871940309136e-10,1.026813692669251444e-09,9.629523069918503976e-10,1.380479100956424374e-09,1.910957231792449569e-09
