3.124366818755629494e-01
3.749240182506755059e-01
4.374113546257880625e-01
4.998986910009006190e-01
5.623860273760131756e-01
6.248733637511258987e-01
6.873607001262382887e-01
7.498480365013510118e-01
8.123353728764635129e-01
8.748227092515761250e-01
9.373100456266888481e-01
9.997973820018012381e-01
1.062284718376913739e+00
1.124772054752026351e+00
