0.000000000000000000e+00
7.500000000000000000e+01
1.500000000000000000e+02
2.250000000000000000e+02
3.000000000000000000e+02
3.750000000000000000e+02
4.500000000000000000e+02
5.250000000000000000e+02
6.000000000000000000e+02
6.750000000000000000e+02
7.500000000000000000e+02
8.250000000000000000e+02
9.000000000000000000e+02
9.750000000000000000e+02
1.050000000000000000e+03
