2.722254399356798769e-09,2.768584348963671431e-09,2.698694808323756577e-09,2.900753402411632033e-09,2.835310832513838256e-09,3.053430971288591730e-09,2.898257598759767099e-09,3.052027807699077413e-09,2.798422042023976469e-09,2.825709490646939775e-09,3.035323707751219345e-09,2.554823263515766294e-09,3.065678827506389250e-09,2.618900180964395916e-09,2.962438954019704488e-09,2.956006823581906613e-09,2.787132080166253617e-09
3.826650887831117389e-09,3.752932269018566917e-09,3.932940974442576393e-09,4.378223010049923009e-09,4.036079398740759172e-09,4.058544874156939412e-09,4.044019855019930229e-09,4.163723917378042039e-09,4.847324212652187652e-09,4.153576472854576961e-09,4.272747529879558898e-09,4.253139250036723331e-09,4.193386508634786888e-09,4.644696543728877046e-09,4.919206920097816945e-09,4.543344148177431833e-09,5.149981591556700027e-09
4.091055711886649518e-09,4.269063831370094860e-09,3.951321055161817833e-09,3.483225956937223958e-09,4.152110582086480113e-09,4.095461670420205306e-09,3.595530496532582169e-09,4.174932295683613660e-09,4.049671162795646236e-09,5.092893962852516252e-09,4.241198925845839185e-09,4.478658002752871248e-09,4.461734757511108834e-09,4.495077927312109101e-09,4.523377699003832011e-09,4.497106486727706451e-09,4.204945953947860500e-09
4.691822781128537413e-09,4.477663863070323883e-09,4.287261028259796222e-09,4.382841051740500565e-09,4.199238517117372026e-09,4.852384036598282135e-09,5.148946116264550967e-09,4.746967478474849495e-09,5.112716878515151511e-09,5.335336859344385720e-09,5.678685936102785765e-09,5.794313058841368948e-09,5.723542554638462696e-09,5.847914890846272758e-09,5.882684000311239765e-09,5.782762702136763060e-09,5.398136440967555226e-09
5.784331473936483211e-09,7.060887699262002792e-09,6.744538058377819408e-09,6.602324022337227488e-09,6.640023322605594831e-09,7.518275836269404986e-09,9.193816977806754790e-09,7.962078005856973567e-09,8.634930426064022906e-09,8.255738556864950391e-09,7.734165623655093899e-09,7.669934217850942152e-09,9.405841972504886266e-09,9.133015110627751809e-09,8.460129433065306738e-09,8.925984329833153822e-09,1.003175074829700640e-08
5.672926537694195647e-09,5.425853100661281672e-09,6.390982422617383729e-09,5.625880192009113589e-09,7.434857215124242330e-09,6.067417553345464745e-09,7.030981072560502495e-09,7.734891883744926276e-09,7.064466289157762553e-09,7.293608590642074269e-09,7.568658290370990746e-09,6.998419769013131676e-09,8.958226189188836268e-09,8.488437219961767428e-09,8.132100397919956943e-09,9.648693661731158194e-09,8.526494088109275442e-09
7.000731816792157519e-09,7.883110125746443777e-09,8.208004331644374510e-09,7.807215230332316814e-09,8.529478996368831266e-09,8.407452260908725414e-09,8.820286399426814334e-09,9.063833403123170087e-09,8.649864941175995059e-09,1.153686832747212601e-08,1.160271386072308177e-08,1.093269526363668682e-08,1.142676175687592197e-08,1.183817269040210456e-08,1.321976295422313253e-08,1.316305546992281590e-08,1.277424346720861727e-08
7.349092349360793522e-09,7.805101394550547664e-09,7.359248850085827270e-09,8.377399002910467383e-09,8.005297400578796527e-09,9.296241266587821053e-09,1.027899356495921663e-08,1.118295688381564166e-08,1.053936862496403724e-08,1.327400096777255093e-08,1.211375777253014815e-08,1.088977496779234442e-08,1.519421322175721128e-08,1.256464772795092313e-08,1.412841574696067393e-08,1.530806084253053677e-08,1.355204463949888557e-08
9.036080899818218750e-09,1.007135595749743914e-08,8.438956192836771004e-09,1.117253521883134328e-08,9.891395500446551177e-09,1.266284112062840674e-08,1.137954504970189210e-08,1.517150547657379969e-08,1.591521616175271696e-08,1.740210994932637097e-08,1.754471671534706237e-08,1.698672430813465789e-08,1.741433962091683213e-08,1.758613796184954715e-08,1.727506092910468277e-08,1.893377704646213056e-08,1.766550198201696203e-08
1.021853823548883629e-08,1.059052218918811435e-08,1.236631910653025394e-08,1.312191848208417002e-08,1.385446036030910881e-08,1.588807696721254356e-08,1.679284573881549889e-08,1.391400709909191318e-08,1.720541594443027227e-08,1.675273006048413906e-08,2.282618637837325228e-08,2.309199354235339320e-08,1.996874714746647116e-08,2.027098779497805688e-08,2.271361437317860273e-08,2.265460792513684004e-08,2.661987681569932215e-08
1.530169392654258507e-08,1.262098371854269678e-08,1.408012494435079678e-08,1.523727228077948422e-08,1.648508981134885569e-08,1.801610439402890495e-08,2.496081568966822641e-08,1.755362705597164245e-08,2.530327015462174023e-08,2.517190316947699330e-08,2.187098001792057483e-08,2.830927203463024020e-08,2.571283348822054927e-08,4.256791991628526755e-08,3.919087131014482462e-08,3.870229455525733348e-08,4.932261605549609756e-08
1.759866099847144510e-08,1.818500664150213867e-08,1.729118292484798896e-08,1.803926686312783290e-08,1.918725741236723460e-08,1.848863128632002508e-08,2.339461522648573275e-08,2.655480303014398878e-08,2.956312582024056215e-08,3.021092822140626820e-08,3.388245621794481825e-08,4.263449418460585630e-08,4.061314126318180860e-08,4.141009259842165135e-08,5.337903960251444753e-08,4.625152802555714587e-08,6.629894546720889734e-08
1.609003437988158928e-08,1.857689581741613036e-08,2.106979604066217784e-08,2.337565271507788177e-08,2.240742169865602059e-08,2.394460780945486405e-08,3.189170758476618993e-08,2.663157569528898663e-08,4.182173292004665409e-08,4.036889138224795380e-08,4.868972070207959480e-08,4.940100628717794659e-08,6.242041619685072100e-08,5.555405887065440088e-08,6.807764620077676784e-08,7.293935283312484681e-08,7.093689044632375543e-08
1.734135906418612670e-08,2.305293596449309103e-08,2.577126575772754192e-08,2.969674116765094624e-08,2.793484014347909651e-08,3.117206837289943043e-08,3.687399736692799464e-08,3.652628509502827612e-08,4.521239917782990819e-08,4.574168323728636900e-08,5.667218432020242106e-08,5.234891568644530468e-08,6.973911352813949473e-08,7.785253898658611924e-08,8.919568041745444809e-08,8.249973222267373683e-08,1.150490341486501705e-07
2.201202144786738931e-08,2.000285766274890693e-08,2.274465299415373037e-08,2.674969133638798667e-08,3.284574464228428484e-08,3.600863664178448767e-08,3.711641705268958874e-08,4.703847552458475255e-08,6.606316518962721508e-08,7.944550992516677469e-08,7.308931977764197598e-08,7.563899139265739608e-08,8.704552552986702692e-08,9.706691953740673922e-08,9.320522342511778421e-08,1.216000423451574793e-07,1.112130493910366218e-07
