2.463807907212833321e-10,6.752325824224605341e-10,8.740777600464361558e-10,1.001012058472422107e-09,9.188137893461818470e-10,1.577408527281258023e-11,5.732119391460780721e-10,5.676557814671161767e-10,2.187192714884972181e-10,3.843017978717636091e-10,3.701577225939265960e-10,4.230393118320741001e-10,4.317329856918148601e-10,2.003816054465226925e-10,5.188982798489514711e-10,7.100764905082159120e-10,4.608984066343244384e-10
6.467338728986820642e-10,8.550811561094755225e-10,9.032949416211137067e-10,4.487237208247108107e-10,5.605559329626969192e-10,1.015762164754725276e-09,1.944877625053467948e-10,2.853628696298436033e-10,6.341481129948253828e-10,3.966024841295287470e-10,7.452056321505212449e-10,5.209717357445880615e-10,6.517879052869929546e-10,3.058824611556597526e-10,1.330211121826281074e-10,7.042858628731881988e-10,4.326092078727652764e-10
6.953534934273047040e-10,1.111504378387646944e-09,1.176012396407012481e-09,2.802279505032455085e-10,1.085235803159323264e-09,9.600095084323558054e-10,6.340591181371106671e-10,2.670756713116820285e-10,6.134030768085300304e-10,9.347647679919371067e-10,8.923341365441342113e-10,2.899076694942813119e-10,1.443279412495540900e-09,6.345723059614653637e-10,5.602026269974333485e-10,1.226768584785881504e-09,1.570198065307830074e-09
1.124134198937879538e-10,2.372902120763701303e-10,9.788561925583220390e-10,5.354161396032514713e-10,1.126300083371077882e-09,7.484083290724232447e-10,3.666581287957970785e-10,3.844191356573888934e-10,4.167331035326444534e-10,6.745151825715346394e-10,4.640661499963300521e-10,1.015609613554633414e-09,1.465268955061890114e-09,6.616629694775462771e-10,7.677758349783351738e-10,3.619157571434177918e-10,5.750191812367747191e-10
9.150353926624678630e-10,2.028032526988886356e-09,1.059357954034439350e-09,6.692788859899385155e-10,5.803353204528809935e-10,2.926598681885816720e-10,6.104457223271023129e-10,4.433948033931405600e-10,7.166088251941059000e-10,1.185815430089999998e-09,1.863156365702655856e-09,8.753568395804892005e-10,5.789759927662929982e-10,5.480488351926741104e-10,9.464201460206563483e-10,1.369138374339443536e-09,1.806365151992883591e-09
4.208051706705610034e-10,3.147984869991389569e-10,6.375324876272000468e-10,1.059471769780949430e-09,1.063915633488142015e-09,5.238471665110302548e-10,5.915788662337608199e-10,7.014365833835463908e-10,5.181255794949435832e-10,8.693499364058491012e-10,9.313838738378289597e-10,5.457142589033298621e-10,8.427546861079386318e-10,9.199484967957631275e-10,1.411904986228782623e-09,5.377198173380221582e-10,3.731176136275861555e-10
7.314652678777280139e-10,1.317961964580619463e-09,1.872554146908833279e-09,2.447637126202893027e-09,1.813512950955438881e-09,1.578876217362239619e-10,1.585151237206272954e-09,1.415520819362700373e-09,1.150463751190287602e-09,2.015420758273009142e-09,1.365513678996894229e-09,8.951069186399801949e-10,2.038816735385051986e-09,7.350417892271785323e-11,6.820519659011230143e-10,1.402694357188094661e-09,2.078665759216609452e-09
7.862392409506614022e-10,1.897353060556235795e-09,1.106880642395399419e-09,2.910643992350814608e-09,1.745631450123119575e-09,3.155860460478350980e-09,5.126432478230779714e-10,3.114726034607213156e-09,1.890586023150385436e-09,2.608128734356654507e-09,3.412392608172635899e-09,1.666621114305151415e-09,1.429195095778300809e-09,2.357450777604251807e-09,1.108608104721606261e-09,5.267580400907634313e-10,3.508310006928264484e-09
1.000112537659661735e-09,1.007912302982993403e-09,2.299102307526143915e-10,1.239978613161841337e-09,8.745162806073187648e-10,1.984759284241159084e-09,2.402619284462105687e-09,2.953384048049239322e-09,5.633866551834487498e-10,8.680507544082815897e-10,2.381747432537625819e-09,4.000169833307636485e-09,1.593394932804539380e-09,2.548301514333135062e-09,2.382878233432301704e-09,4.072397607025655409e-09,1.285301915450364738e-09
2.457911863722844900e-09,2.698835458751504247e-09,2.871883404035312173e-09,2.181241599531040602e-09,4.067426445329498783e-09,3.236945702244868868e-09,9.304778661626413093e-10,4.484185615680735739e-09,2.377340738506505521e-10,3.127890203304658618e-09,4.959585816448712858e-09,4.297159518332782329e-09,4.085778553131160564e-09,2.201580021042811965e-09,4.676899061948790581e-09,4.238595635677345446e-09,4.380797758422480916e-09
2.977328426216720239e-09,1.068563178842219057e-09,2.733095593331000908e-09,3.663627042773330358e-09,4.164087140338979358e-09,4.131106959827718874e-09,6.619208511677557765e-10,2.219091075580871835e-09,4.059676546863435261e-09,1.078960778106423854e-09,2.579655489849162098e-09,4.338255498842025809e-09,3.890264198895889514e-09,2.538417535566325369e-09,6.810149905851478207e-09,3.114869991588057917e-09,4.282827174025782362e-09
1.334432756263769933e-09,4.036582616656681362e-09,8.447483606649501645e-10,2.569330618865528541e-09,2.609134562154113674e-09,3.785361625923606242e-09,5.889373196105281802e-09,5.085082456948464731e-09,8.480699747724672024e-09,6.246264681788149893e-09,3.808109556522652749e-09,8.452542444830033705e-09,6.136028953255908242e-09,3.634986135361995666e-09,8.480863449912453145e-09,3.416056563094044957e-09,8.721325851889579578e-09
1.115563875669501187e-08,2.447418701481957565e-09,9.357436426522547925e-09,7.212030205434327668e-09,1.078333739474476741e-08,1.405549313398803989e-08,9.769243506069220552e-09,8.087167043318466172e-09,7.353589539949302158e-09,1.073412620603553415e-08,1.032397947451779009e-08,6.020914956820597120e-09,2.529324023802573913e-09,1.680683759131208305e-08,1.358790517025426773e-08,5.952026488264442363e-09,1.637243255646757371e-08
5.171118070182080352e-09,1.162082817349012377e-08,3.807849695181038634e-09,1.076377966691819408e-08,7.604520293229857777e-09,1.269096692083723913e-08,7.745527715319443180e-09,7.080709547524192082e-09,7.647498175942623745e-09,7.759706566057218071e-09,5.766513266952294043e-09,1.672218545260954258e-08,1.265075248347953138e-08,8.286549611291662596e-09,2.745665732373666954e-08,1.946956781856334859e-08,2.215964016760771213e-08
5.401144237157773181e-09,8.197324190314692417e-09,6.579299884218687195e-10,8.896361322999848002e-09,1.177162815163373883e-08,3.745483771347655700e-09,7.959199967988758368e-09,7.169850106450859866e-09,4.328771518763028200e-09,1.104382985256409845e-08,1.340227551485493128e-08,2.289890253153043664e-08,2.110486255508340313e-08,1.934284770084495108e-08,1.648030622440032690e-08,3.196533914078363313e-08,3.824084982326190689e-08
